folioviv,foliohog,numren,mes_dia,clave,gasto,gasto_tri
09045592605,1,04,220914,B003B,12,154.28
09045592605,1,04,220915,B001A,10,128.57
09045592605,1,04,220915,B003B,12,154.28
09045592605,1,03,220909,B001A,10,128.57
09045592605,1,03,220909,B003B,12,154.28
09045592605,1,03,220910,B001A,10,128.57
09045592606,1,03,220912,B003B,12,154.28
09045592606,1,03,220912,B001A,10,128.57
09045592606,1,02,220912,B003B,12,154.28
09045592606,1,02,220912,B001A,10,128.57
09045592606,1,04,220909,B003B,12,154.28
09045592606,1,04,220914,B003B,12,154.28
09045592606,1,04,220913,B003B,12,154.28
09045592606,1,04,220912,B003B,12,154.28
09045592606,1,04,220915,B003B,12,154.28
09045661902,1,03,220702,B001A,10,128.57
09045661902,1,03,220702,B003B,12,154.28
09045661902,1,03,220701,B003B,12,154.28
09045661902,1,03,220701,B001A,10,128.57
09045661902,1,03,220707,B003B,12,154.28
09045661902,1,03,220707,B001A,10,128.57
09045661902,1,03,220706,B003B,12,154.28
09045661902,1,03,220706,B001A,10,128.57
09045661902,1,03,220705,B003B,12,154.28
09045661902,1,03,220704,B001A,10,128.57
09045661902,1,03,220704,B003B,12,154.28
09045661902,1,03,220705,B001A,10,128.57
09045661905,1,01,220702,B003B,12,154.28
09045661905,1,03,220707,B003B,12,154.28
09045661905,1,03,220707,B001A,10,128.57
09045661905,1,03,220706,B003B,12,154.28
09045661905,1,03,220706,B001A,10,128.57
09045661905,1,03,220705,B003B,12,154.28
09045661905,1,01,220704,B003B,12,154.28
09045661905,1,01,220705,B003B,12,154.28
09045661905,1,01,220701,B003B,12,154.28
09045661905,1,01,220706,B003B,12,154.28
09045661905,1,01,220707,B003B,12,154.28
09045661905,1,03,220701,B001A,10,128.57
09045661905,1,03,220701,B003B,12,154.28
09045661905,1,03,220704,B001A,10,128.57
09045661905,1,03,220704,B003B,12,154.28
09045661905,1,03,220705,B001A,10,128.57
09045661906,1,01,220706,B003B,12,154.28
09045661906,1,01,220705,B003B,12,154.28
09045661906,1,01,220704,B003B,12,154.28
09045661906,1,01,220702,B003B,12,154.28
09045661906,1,01,220701,B003B,12,154.28
09045661906,1,01,220707,B003B,12,154.28
09045863102,1,02,221103,B003B,12,154.28
09045863102,1,02,221104,B003B,12,154.28
09045863102,1,04,221031,B003B,6,77.14
09045863102,1,04,221101,B003B,6,77.14
09045863102,1,04,221103,B003B,6,77.14
09045863102,1,02,221031,B003B,12,154.28
09045863102,1,02,221101,B003B,12,154.28
09045863102,1,04,221104,B003B,6,77.14
09045863103,1,02,221031,B001A,10,128.57
09045863103,1,02,221030,B003B,12,154.28
09045863103,1,02,221101,B001A,10,128.57
09045863103,1,02,221101,B003B,12,154.28
09045863103,1,02,221102,B001A,10,128.57
09045863103,1,02,221102,B003B,12,154.28
09045863103,1,02,221104,B001A,10,128.57
09045863103,1,02,221104,B003B,12,154.28
09045863103,1,03,221029,B001A,10,128.57
09045863103,1,03,221029,B003B,12,154.28
09045863103,1,03,221030,B001A,10,128.57
09045863103,1,03,221030,B003B,12,154.28
09045863103,1,03,221031,B001A,10,128.57
09045863103,1,03,221031,B003B,12,154.28
09045863103,1,03,221101,B001A,10,128.57
09045863103,1,03,221101,B003B,12,154.28
09045863103,1,03,221102,B001A,10,128.57
09045863103,1,03,221102,B003B,12,154.28
09045863103,1,03,221104,B001A,10,128.57
09045863103,1,03,221104,B003B,12,154.28
09045863103,1,02,221031,B003B,12,154.28
09045863103,1,02,221030,B001A,10,128.57
09045863103,1,02,221029,B003B,12,154.28
09045863103,1,02,221029,B001A,10,128.57
09045863104,1,02,221104,B003B,12,154.28
09045863104,1,02,221103,B003B,12,154.28
09045863104,1,02,221031,B003B,12,154.28
09045863104,1,01,221104,B003B,12,154.28
09045863104,1,01,221103,B003B,12,154.28
09045863104,1,01,221031,B003B,12,154.28
09045863104,1,01,221029,B003B,12,154.28
09045863104,1,01,221029,B001A,10,128.57
09045863105,1,01,221104,B003B,12,154.28
09045863105,1,01,221031,B003B,12,154.28
09045863105,1,01,221029,B003B,12,154.28
09045863105,1,01,221103,B003B,12,154.28
09045863105,1,01,221101,B003B,12,154.28
09045863106,1,03,221031,B003B,12,154.28
09045863106,1,04,221104,B001A,10,128.57
09045863106,1,04,221103,B001A,10,128.57
09045863106,1,04,221102,B001A,10,128.57
09045863106,1,04,221101,B001A,10,128.57
09045863106,1,04,221031,B001A,10,128.57
09045863106,1,03,221029,B003B,12,154.28
09045863106,1,03,221104,B003B,12,154.28
09045863106,1,03,221101,B003B,12,154.28
09045863106,1,03,221102,B003B,12,154.28
09045863106,1,03,221103,B003B,12,154.28
09045863106,1,05,221031,B003B,12,154.28
09045863106,1,04,221029,B001A,10,128.57
09047383506,1,04,221208,B001A,5,64.28
09047383506,1,04,221209,B001A,5,64.28
09047383506,1,04,221212,B001A,5,64.28
09047383506,1,04,221213,B001A,5,64.28
09047383506,1,04,221214,B001A,5,64.28
09047383506,1,05,221208,B001A,5,64.28
09047383506,1,05,221209,B001A,5,64.28
09047383506,1,05,221212,B001A,5,64.28
09047383506,1,05,221213,B001A,5,64.28
09047383506,1,05,221214,B001A,5,64.28
09048353403,1,03,221202,B001A,5,64.28
09048353403,1,03,221130,B001A,5,64.28
09048353403,1,03,221129,B001A,5,64.28
09048353403,1,03,221128,B001A,5,64.28
09048353403,1,03,221203,B001A,10,128.57
09048353403,1,03,221204,B001A,10,128.57
09048353403,1,04,221201,B001A,5,64.28
09048353404,1,03,221201,B001A,10,128.57
09048353404,1,03,221130,B001A,10,128.57
09048353404,1,03,221129,B001A,10,128.57
09048353404,1,03,221128,B001A,10,128.57
09048353404,1,03,221202,B001A,10,128.57
09048353405,1,01,221128,B001A,10,128.57
09048353405,1,01,221129,B001A,10,128.57
09048353405,1,01,221130,B001A,10,128.57
09048353405,1,01,221201,B001A,10,128.57
09048353405,1,01,221203,B001A,10,128.57
09048353405,1,01,221204,B001A,10,128.57
09048353406,1,03,221128,B001A,5,64.28
09048353406,1,03,221129,B001A,5,64.28
09048353406,1,03,221130,B001A,5,64.28
09048353406,1,03,221201,B001A,10,128.57
09048353406,1,03,221203,B001A,10,128.57
09049481702,1,01,220611,B003B,12,154.28
09049481702,1,01,220612,B003B,12,154.28
09049481702,1,01,220616,B003B,12,154.28
09049481705,1,03,220613,B001A,5,64.28
09049481705,1,03,220615,B001A,5,64.28
09049481705,1,03,220617,B001A,5,64.28
09049481705,1,03,220616,B001A,5,64.28
09049481705,1,03,220614,B001A,5,64.28
09049481706,1,02,220616,B001A,10,128.57
09049481706,1,02,220612,B001A,10,128.57
09049481706,1,01,220617,B003B,6,77.14
09049481706,1,01,220617,B001A,5,64.28
09049481706,1,01,220616,B001A,10,128.57
09049481706,1,01,220615,B003B,6,77.14
09049481706,1,01,220613,B003B,6,77.14
09049481706,1,01,220613,B001A,5,64.28
09049481706,1,01,220612,B001A,10,128.57
09049481706,1,01,220615,B001A,5,64.28
09049912906,1,01,221012,B001A,10,128.57
09049912906,1,01,221011,B001A,10,128.57
09049912906,1,01,221013,B001A,10,128.57
09050122802,1,03,221005,B003B,12,154.28
09050122802,1,03,221004,B003B,12,154.28
09050122802,1,03,221003,B003B,12,154.28
09050122802,1,03,220930,B003B,12,154.28
09050122802,1,03,220929,B003B,12,154.28
09050122804,1,02,221003,B001A,10,128.57
09050122804,1,02,221004,B001A,10,128.57
09050122804,1,02,220930,B001A,10,128.57
09050122804,1,02,220929,B001A,10,128.57
09050122804,1,01,220930,B001A,10,128.57
09050122804,1,01,220929,B001A,10,128.57
09050122804,1,02,221005,B001A,10,128.57
09050122806,1,01,220929,B001A,10,128.57
09050122806,1,01,221001,B001A,10,128.57
09050122806,1,02,220929,B001A,10,128.57
09050122806,1,02,220930,B001A,10,128.57
09050122806,1,02,221001,B001A,10,128.57
09050122806,1,02,221003,B001A,10,128.57
09050122806,1,02,221004,B001A,10,128.57
09050122806,1,02,221005,B001A,10,128.57
09050122806,1,03,221001,B001A,10,128.57
09050122806,1,03,221005,B001A,10,128.57
09050801501,1,01,220524,B003C,14,179.99
09050801501,1,03,220523,B003C,14,179.99
09050801501,1,03,220527,B003C,14,179.99
09050801501,1,03,220525,B003C,14,179.99
09050801501,1,03,220526,B003C,14,179.99
09050801501,1,03,220524,B003C,14,179.99
09051380202,1,03,220114,B003C,12,154.28
09051380202,1,03,220117,B001A,10,128.57
09051380202,1,03,220113,B001A,10,128.57
09051380202,1,03,220114,B001A,10,128.57
09051380202,1,03,220113,B003C,12,154.28
09051380205,1,03,220117,B001A,10,128.57
09051380205,1,03,220119,B001A,10,128.57
09051380205,1,03,220113,B001A,10,128.57
09051380205,1,03,220114,B001A,10,128.57
09051380205,1,03,220118,B001A,10,128.57
09051380206,1,01,220113,B001A,10,128.57
09051380206,1,01,220119,B001A,10,128.57
09051380206,1,01,220116,B001A,10,128.57
09051380206,1,01,220115,B001A,10,128.57
09051380206,1,01,220114,B001A,10,128.57
09052322802,1,01,221004,B001A,10,128.57
09052322802,1,01,221002,B003C,14,179.99
09052322802,1,01,221005,B003C,14,179.99
09052322802,1,01,221005,B001A,10,128.57
09052322802,1,01,221004,B003C,14,179.99
09052322802,1,01,220929,B001A,10,128.57
09052322802,1,01,220929,B003C,14,179.99
09052322802,1,01,220930,B001A,10,128.57
09052322802,1,01,220930,B003C,14,179.99
09052322802,1,01,221001,B001A,10,128.57
09052322802,1,01,221001,B003C,14,179.99
09052322802,1,01,221002,B001A,10,128.57
09052322803,1,01,221003,B003C,14,179.99
09052322803,1,01,221003,B001A,10,128.57
09052322803,1,01,221005,B001A,10,128.57
09052322803,1,01,221005,B003C,14,179.99
09052322803,1,01,221001,B003C,14,179.99
09052322803,1,01,221004,B003C,14,179.99
09052322803,1,01,220930,B003C,14,179.99
09052322803,1,01,220930,B001A,10,128.57
09052322803,1,01,220929,B003C,14,179.99
09052322803,1,01,220929,B001A,10,128.57
09052322803,1,01,221004,B001A,10,128.57
09052322803,1,01,221001,B001A,10,128.57
09052322806,1,03,221004,B001A,10,128.57
09052322806,1,03,221003,B003C,14,179.99
09052322806,1,03,221003,B001A,10,128.57
09052322806,1,03,221001,B003B,14,179.99
09052322806,1,03,221001,B001A,10,128.57
09052322806,1,03,220930,B003C,14,179.99
09052322806,1,03,220930,B001A,10,128.57
09052322806,1,03,220929,B003C,14,179.99
09052322806,1,03,220929,B001A,10,128.57
09052322806,1,03,221004,B003C,14,179.99
09052322806,1,03,221005,B001A,10,128.57
09052322806,1,03,221005,B003C,14,179.99
09056100301,1,05,220125,B003C,14,179.99
09056100301,1,05,220126,B003C,14,179.99
09056100301,1,05,220124,B003C,14,179.99
09056100301,1,05,220124,B001A,10,128.57
09056100301,1,05,220125,B001A,10,128.57
09056100301,1,05,220127,B001A,10,128.57
09056100301,1,05,220127,B003C,14,179.99
09056100301,1,05,220128,B001A,10,128.57
09056100301,1,05,220128,B003C,14,179.99
09056100301,1,05,220129,B001A,10,128.57
09056100301,1,05,220129,B003C,14,179.99
09056100301,1,05,220126,B001A,10,128.57
09056100304,1,05,220124,B003C,14,179.99
09056100304,1,05,220124,B001A,10,128.57
09056100304,1,05,220125,B001A,10,128.57
09056100304,1,05,220125,B003C,14,179.99
09056100304,1,06,220124,B001A,10,128.57
09056100304,1,06,220124,B003C,14,179.99
09056100304,1,06,220125,B001A,10,128.57
09056100304,1,06,220125,B003C,14,179.99
09056821202,1,04,220428,B003B,7,89.99
09056821202,1,04,220428,B001A,10,128.57
09056821202,1,04,220427,B003B,7,89.99
09056821202,1,04,220427,B001A,10,128.57
09056821202,1,04,220426,B003B,7,89.99
09056821202,1,04,220426,B001A,10,128.57
09056821202,1,04,220425,B003B,7,89.99
09056821202,1,04,220425,B001A,10,128.57
09056821202,1,04,220422,B003B,7,89.99
09056821202,1,04,220422,B001A,10,128.57
09056821205,1,01,220428,B003B,12,154.28
09056821205,1,01,220427,B003B,12,154.28
09056821205,1,01,220426,B003B,12,154.28
09056821205,1,01,220425,B003B,12,154.28
09056821205,1,01,220424,B003B,12,154.28
09056821205,1,01,220422,B003B,12,154.28
09060263701,1,01,230103,B001A,10,128.57
09060263701,1,01,230102,B003B,12,154.28
09060263701,1,01,230102,B001A,10,128.57
09060263701,1,01,221228,B001A,10,128.57
09060263701,1,01,230103,B003B,12,154.28
09060263701,1,01,221230,B001A,10,128.57
09060263701,1,01,221229,B003B,12,154.28
09060263701,1,01,221229,B001A,10,128.57
09060263701,1,01,221228,B003B,12,154.28
09060263701,1,01,221230,B003B,12,154.28
09060263702,1,03,230103,B003B,12,154.28
09060263702,1,03,230102,B003B,12,154.28
09060263702,1,03,221231,B003B,12,154.28
09060263702,1,03,221230,B003B,12,154.28
09060263702,1,03,221229,B003B,12,154.28
09060263702,1,03,221228,B003B,12,154.28
09060263702,1,01,230103,B003B,12,154.28
09060263702,1,01,230102,B003B,12,154.28
09060263702,1,01,221231,B003B,12,154.28
09060263702,1,01,221230,B003B,12,154.28
09060263702,1,01,221228,B003B,12,154.28
09060263702,1,01,221229,B003B,12,154.28
09060263703,1,02,230103,B001A,10,128.57
09060263703,1,02,230103,B003B,12,154.28
09060263703,1,03,221228,B001A,10,128.57
09060263703,1,03,221228,B003B,12,154.28
09060263703,1,03,221229,B001A,10,128.57
09060263703,1,03,221229,B003B,12,154.28
09060263703,1,03,221230,B001A,10,128.57
09060263703,1,03,221230,B003B,12,154.28
09060263703,1,03,230102,B001A,10,128.57
09060263703,1,03,230102,B003B,12,154.28
09060263703,1,03,230103,B001A,10,128.57
09060263703,1,03,230103,B003B,12,154.28
09060263703,1,02,221228,B001A,10,128.57
09060263703,1,02,221228,B003B,12,154.28
09060263703,1,02,221229,B001A,10,128.57
09060263703,1,02,221229,B003B,12,154.28
09060263703,1,02,221230,B001A,10,128.57
09060263703,1,02,221230,B003B,12,154.28
09060263703,1,02,230102,B001A,10,128.57
09060263703,1,02,230102,B003B,12,154.28
09060263704,1,02,230101,B003B,6,77.14
09060263704,1,02,221231,B003B,6,77.14
09060263704,1,01,230101,B003B,6,77.14
09060263704,1,01,221231,B003B,6,77.14
09060263705,1,01,230101,B003B,12,154.28
09060263705,1,01,221231,B003B,12,154.28
09060263706,1,02,230103,B001A,10,128.57
09060263706,1,02,221228,B001A,10,128.57
09060263706,1,02,221229,B001A,10,128.57
09060263706,1,02,230102,B001A,10,128.57
09060263706,1,02,221230,B001A,10,128.57
09061031601,1,05,220603,B003B,12,154.28
09061031601,1,05,220604,B003B,12,154.28
09061031601,1,05,220601,B003B,12,154.28
09061031601,1,03,220607,B003B,12,154.28
09061031601,1,03,220606,B003B,12,154.28
09061031601,1,03,220605,B003B,12,154.28
09061031601,1,03,220604,B003B,12,154.28
09061031601,1,03,220603,B003B,12,154.28
09061031601,1,03,220601,B003B,12,154.28
09061031601,1,05,220605,B003B,12,154.28
09061031601,1,05,220606,B003B,12,154.28
09061031601,1,05,220607,B003B,12,154.28
09061031602,1,02,220602,B001A,10,128.57
09061031602,1,02,220601,B001A,10,128.57
09061031602,1,02,220606,B001A,10,128.57
09061031602,1,02,220607,B001A,10,128.57
09061031602,1,02,220603,B001A,10,128.57
09061031603,1,02,220607,B001A,10,128.57
09061031603,1,02,220607,B003B,12,154.28
09061031603,1,02,220606,B003B,12,154.28
09061031603,1,02,220606,B001A,10,128.57
09061031603,1,02,220603,B003B,12,154.28
09061031603,1,02,220603,B001A,10,128.57
09061031603,1,02,220602,B003B,12,154.28
09061031603,1,02,220602,B001A,10,128.57
09061031603,1,02,220601,B001A,10,128.57
09061031604,1,01,220606,B001A,10,128.57
09061031605,1,01,220606,B003B,12,154.28
09061031605,1,01,220607,B001A,10,128.57
09061031605,1,01,220607,B003B,12,154.28
09061031605,1,01,220601,B001A,10,128.57
09061031605,1,01,220603,B003B,12,154.28
09061031605,1,01,220606,B001A,10,128.57
09061031605,1,01,220601,B003B,12,154.28
09061031605,1,01,220602,B001A,10,128.57
09061031605,1,01,220602,B003B,12,154.28
09061031605,1,01,220603,B001A,10,128.57
09061841004,1,03,220404,B003B,12,154.28
09061841004,1,03,220405,B003B,12,154.28
09061841004,1,04,220404,B003B,12,154.28
09061841004,1,04,220405,B003B,12,154.28
09061841004,1,04,220406,B001A,10,128.57
09061841004,1,04,220407,B001A,10,128.57
09061841005,1,01,220402,B001A,10,128.57
09061841005,1,01,220403,B001A,10,128.57
09062620001,1,03,211224,B001A,10,128.57
09062620002,1,01,211229,B003B,12,154.28
09062620002,1,01,211226,B003B,12,154.28
09062620002,1,01,211225,B003B,12,154.28
09062620002,1,01,211224,B003B,12,154.28
09062620002,1,01,211230,B003B,12,154.28
09062620004,1,01,211227,B003B,12,154.28
09062620005,1,03,211227,B003B,12,154.28
09062620005,1,03,211228,B003B,12,154.28
09062620005,1,03,211229,B003B,12,154.28
09062620005,1,03,211230,B003B,12,154.28
09062620005,1,03,211226,B003B,12,154.28
09062620005,1,03,211224,B003B,12,154.28
09062620005,1,02,211230,B003B,12,154.28
09062620005,1,02,211229,B003B,12,154.28
09062620005,1,02,211227,B003B,12,154.28
09062620005,1,02,211226,B003B,12,154.28
09062620005,1,02,211224,B003B,12,154.28
09062620005,1,02,211228,B003B,12,154.28
09063300901,1,01,220329,B001A,10,128.57
09063300904,1,01,220326,B003B,12,154.28
09063300904,1,01,220325,B001A,10,128.57
09063300904,1,01,220324,B003B,12,154.28
09063300904,1,01,220324,B001A,10,128.57
09063300904,1,01,220323,B003B,12,154.28
09063300904,1,01,220323,B001A,10,128.57
09063300904,1,03,220325,B001A,10,128.57
09063300904,1,03,220324,B001A,10,128.57
09063300904,1,03,220323,B001A,10,128.57
09063300904,1,01,220329,B003B,12,154.28
09063300904,1,03,220329,B001A,10,128.57
09063300904,1,03,220328,B001A,10,128.57
09063300904,1,01,220329,B001A,10,128.57
09063300904,1,01,220328,B003B,12,154.28
09063300904,1,01,220328,B001A,10,128.57
09063300904,1,01,220326,B001A,10,128.57
09063300904,1,01,220325,B003B,12,154.28
09063300905,1,06,220325,B001A,10,128.57
09063300905,1,06,220325,B003B,12,154.28
09063300905,1,06,220328,B001A,10,128.57
09063300905,1,06,220328,B003B,12,154.28
09063300905,1,06,220329,B001A,10,128.57
09063300905,1,06,220329,B003B,12,154.28
09063300905,1,07,220323,B001A,10,128.57
09063300905,1,07,220323,B003B,12,154.28
09063300905,1,07,220324,B001A,10,128.57
09063300905,1,07,220324,B003B,12,154.28
09063300905,1,07,220325,B001A,10,128.57
09063300905,1,07,220325,B003B,12,154.28
09063300905,1,07,220328,B001A,10,128.57
09063300905,1,07,220328,B003B,12,154.28
09063300905,1,07,220329,B001A,10,128.57
09063300905,1,07,220329,B003B,12,154.28
09063300905,1,06,220324,B003B,12,154.28
09063300905,1,06,220324,B001A,10,128.57
09063300905,1,06,220323,B003B,12,154.28
09063300905,1,06,220323,B001A,10,128.57
09063300905,1,05,220329,B001A,10,128.57
09063300905,1,05,220328,B001A,10,128.57
09063300905,1,05,220325,B001A,10,128.57
09063300905,1,05,220324,B001A,10,128.57
09063300905,1,05,220323,B001A,10,128.57
09063300905,1,04,220329,B001A,10,128.57
09063300905,1,04,220328,B001A,10,128.57
09063300905,1,04,220325,B001A,10,128.57
09063300905,1,04,220324,B001A,10,128.57
09063300905,1,04,220323,B001A,10,128.57
09063300905,1,03,220329,B001A,10,128.57
09063300905,1,03,220328,B001A,10,128.57
09063300905,1,03,220325,B001A,10,128.57
09063300905,1,03,220323,B001A,10,128.57
09063300905,1,03,220324,B001A,10,128.57
09063300906,1,03,220324,B001A,10,128.57
09063300906,1,03,220324,B003B,12,154.28
09063300906,1,03,220325,B001A,10,128.57
09063300906,1,03,220325,B003B,12,154.28
09063300906,1,03,220327,B001A,10,128.57
09063300906,1,03,220327,B003B,12,154.28
09063300906,1,03,220328,B001A,10,128.57
09063300906,1,03,220328,B003B,12,154.28
09063300906,1,03,220329,B001A,10,128.57
09063300906,1,03,220329,B003B,12,154.28
09063300906,1,04,220323,B001A,10,128.57
09063300906,1,04,220323,B003B,12,154.28
09063300906,1,04,220324,B001A,10,128.57
09063300906,1,04,220324,B003B,12,154.28
09063300906,1,04,220325,B001A,10,128.57
09063300906,1,04,220325,B003B,12,154.28
09063300906,1,04,220327,B001A,10,128.57
09063300906,1,04,220327,B003B,12,154.28
09063300906,1,04,220328,B001A,10,128.57
09063300906,1,04,220328,B003B,12,154.28
09063300906,1,04,220329,B001A,10,128.57
